TOTUSJH,TOTBSQ,TOTPOT,TOTUSJZ,ABSNJZH,SAVNCPP,USFLUX,TOTFZ,MEANPOT,EPSZ,MEANSHR,SHRGT45,MEANGAM,MEANGBT,MEANGBZ,MEANGBH,MEANJZH,TOTFY,MEANJZD,MEANALP,TOTFX,EPSY,EPSX,R_VALUE,CRVAL1,CRLN_OBS,CRLT_OBS,CRVAL2,HC_ANGLE,SPEI,LAT_MIN,LON_MIN,LAT_MAX,LON_MAX,DateTime,IS_TMFI
22.19733029,147268514.0,1.1e+21,522159000000.0,5.520607797,251121000000.0,3.1e+20,-1.19e+23,1504.373108,-0.608215085,23.02502302,2.717391304,29.6238052,133.1531002,132.6922014,50.71621289,-0.010001101,2.29e+22,0.150707712,-0.046618989,5.38e+22,-0.117132306,-0.275259776,0.0,73.121117,97.550316,3.39504,16.20145,27.39885246,True,14.716582,-27.145544,16.849356,-22.556164,2010-07-06 00:48:00,True
19.58652927,136458117.4,9.1e+20,455880000000.0,4.585732723,133331000000.0,2.88e+20,-1.09e+23,1300.688791,-0.600173927,21.68114381,0.569259962,30.01885951,122.2521487,122.0412134,48.22543177,-0.00870158,2.03e+22,0.389295333,-0.042002213,5.04e+22,-0.11225344,-0.277871934,0.0,73.12294,97.440041,3.39657,16.20145,27.29999079,True,14.720747,-27.069139,16.851831,-22.452871,2010-07-06 01:00:00,True
21.89849052,144560841.7,1e+21,481386000000.0,7.065625335,359335000000.0,3.03e+20,-1.21e+23,1428.216937,-0.631762516,21.97913271,0.945179584,28.20700693,128.1774261,129.2236933,47.56117183,-0.01335657,2.44e+22,1.14094255,-0.059906367,5.07e+22,-0.12731513,-0.2643302,0.0,73.124802,97.329803,3.398096,16.20145,27.20122277,True,14.724532,-27.024504,16.835472,-22.346758,2010-07-06 01:12:00,True
20.02877038,135629969.8,9.17e+20,463986000000.0,4.789885941,263603000000.0,2.89e+20,-1.12e+23,1327.621766,-0.619193058,21.99920486,2.5,29.31043275,127.0014845,127.9081063,46.09736883,-0.009211319,2.21e+22,0.645983566,-0.043621528,4.76e+22,-0.122861594,-0.264164974,0.0,73.126717,97.21962,3.399617,16.20145,27.1025534,True,14.727812,-26.91675,16.838852,-22.239536,2010-07-06 01:24:00,True
18.80125342,128531121.7,8.98e+20,447815000000.0,3.419834708,246209000000.0,2.78e+20,-1.06e+23,1363.966767,-0.623653501,22.13978451,2.217741935,28.75287492,124.9863732,123.8402147,46.81531325,-0.006894828,2.06e+22,0.305929441,-0.032774303,4.72e+22,-0.120862094,-0.276569256,0.0,73.128624,97.109474,3.401132,16.20145,27.00402172,True,14.732762,-26.811556,16.83934,-22.134745,2010-07-06 01:36:00,True
18.89998103,129245169.7,1.02e+21,464290000000.0,2.26869318,210085000000.0,2.84e+20,-1.02e+23,1477.252988,-0.597021735,23.64754416,3.262955854,29.41078744,122.5789295,121.4475315,47.54922268,-0.004354497,2.62e+22,0.741555783,-0.021982679,4.81e+22,-0.152374151,-0.280178685,0.0,73.130569,96.999367,3.402637,16.20145,26.90559213,True,14.736323,-26.70586,16.819801,-22.033077,2010-07-06 01:48:00,True
19.56016907,128247455.9,9.67e+20,473931000000.0,1.116426382,30965525043.0,2.82e+20,-1.05e+23,1424.895857,-0.614205438,22.53565774,1.956947162,28.57917527,123.2776149,122.5849685,48.0528523,-0.002184787,2.54e+22,-0.066761686,-0.010785804,4.75e+22,-0.14913956,-0.278871121,0.0,73.132607,96.889305,3.404133,16.20145,26.80722264,True,14.739078,-26.5996,16.821775,-21.907227,2010-07-06 02:00:00,True
19.74253943,135879792.6,1e+21,483704000000.0,2.35522051,111897000000.0,3e+20,-1.1e+23,1381.405817,-0.609141781,22.00535137,1.645338208,28.73670494,123.8139633,121.7262867,49.10383636,-0.004305705,2.7e+22,0.214247544,-0.021543308,5.18e+22,-0.149579666,-0.287048942,0.0,73.134689,96.779289,3.405617,16.20145,26.70895938,True,14.742974,-26.493177,16.825771,-21.801245,2010-07-06 02:12:00,True
21.25303791,136875502.5,1.04e+21,511418000000.0,3.031591916,377889000000.0,3.01e+20,-1.11e+23,1441.081971,-0.60907379,22.63352998,3.486238532,28.7405231,127.632412,126.1834673,49.22114862,-0.005562554,2.64e+22,1.275065518,-0.027529546,5.07e+22,-0.145302234,-0.278982762,0.0,73.136803,96.669304,3.407087,16.20145,26.61080182,True,14.722617,-26.38728,16.832489,-21.695747,2010-07-06 02:24:00,True
22.20860551,134869723.6,1.01e+21,513538000000.0,3.172529765,343905000000.0,2.9e+20,-1.07e+23,1499.839592,-0.599306779,21.90169093,2.357563851,28.93662797,129.6527012,128.8613551,51.00732076,-0.006232868,2.85e+22,1.242445315,-0.029416395,4.92e+22,-0.158852533,-0.274483405,0.0,73.138916,96.559364,3.408543,16.20145,26.51279198,True,14.727245,-26.282921,16.831007,-21.591805,2010-07-06 02:36:00,True
18.75591414,124372264.0,9.36e+20,427488000000.0,3.398141831,264237000000.0,2.62e+20,-1e+23,1590.660137,-0.607385958,21.84746505,2.934537246,28.6505523,136.1983631,134.2547297,54.53802574,-0.007670749,2.66e+22,0.683562473,-0.033995997,4.56e+22,-0.160984733,-0.276371296,0.0,73.141068,96.449471,3.409981,16.20145,26.41489982,True,14.731138,-26.177761,16.835072,-21.490559,2010-07-06 02:48:00,True
20.29687432,133130098.1,1.02e+21,498306000000.0,5.078616508,407578000000.0,2.94e+20,-1.07e+23,1451.015117,-0.605311176,22.45215729,3.766478343,28.65789765,130.9614159,130.140279,51.35052363,-0.00956425,2.92e+22,1.10038469,-0.047526949,4.75e+22,-0.165390818,-0.268903716,0.0,73.143311,96.339607,3.411401,16.20145,26.31706592,True,14.734052,-26.071672,16.837305,-21.385046,2010-07-06 03:00:00,True
21.34941047,134765224.9,1.06e+21,501140000000.0,4.205293565,299927000000.0,2.95e+20,-1.09e+23,1485.281085,-0.606311809,23.15015679,2.044609665,29.4349335,128.9510023,127.7070604,51.34534216,-0.007816531,2.86e+22,0.679552718,-0.038852469,4.76e+22,-0.159812199,-0.26582483,0.0,73.145584,96.229782,3.412802,16.20145,26.21935365,True,14.738899,-25.967333,16.842331,-21.260719,2010-07-06 03:12:00,True
22.40092391,134396994.9,1.02e+21,551614000000.0,2.791084577,139520000000.0,2.96e+20,-1.07e+23,1398.43479,-0.599107576,23.3663451,4.537205082,30.11908332,124.2633029,123.2268251,50.88833012,-0.005065489,2.84e+22,0.131189639,-0.025973816,4.77e+22,-0.159180228,-0.267472376,0.0,73.147888,96.119987,3.414181,16.20145,26.12175702,True,14.741372,-25.859123,16.844959,-21.157391,2010-07-06 03:24:00,True
21.67938862,133403625.4,1.11e+21,543206000000.0,3.968412044,299435000000.0,2.98e+20,-1.07e+23,1525.335367,-0.606004343,23.61732755,4.945054945,29.2871168,127.8210845,126.8525974,49.76806691,-0.007268154,2.93e+22,0.423876769,-0.03704524,4.73e+22,-0.165614025,-0.266783951,0.0,73.15023,96.010231,3.415537,16.20145,26.02427956,True,14.745239,-25.751423,16.849001,-21.053608,2010-07-06 03:36:00,True
20.5827346,128448018.3,9.42e+20,511897000000.0,3.456514048,249766000000.0,2.83e+20,-1.04e+23,1395.773164,-0.608558853,21.23156385,2.362204724,29.01520055,133.2224811,132.8902962,51.94893264,-0.006804162,2.83e+22,0.904034858,-0.033458307,4.58e+22,-0.165819311,-0.268326774,0.0,73.152512,95.900513,3.416871,16.20145,25.92700584,True,14.749592,-25.645966,16.853533,-20.948605,2010-07-06 03:48:00,True
20.57510336,134893797.5,9.98e+20,505518000000.0,5.716184231,386257000000.0,2.93e+20,-1.09e+23,1429.011137,-0.607423436,22.19468049,3.992395437,29.56828318,136.112349,136.8307189,51.60638014,-0.01086727,2.89e+22,0.484329027,-0.052724678,4.72e+22,-0.161520159,-0.263514591,0.0,73.154915,95.790817,3.418179,16.20145,25.82976908,True,14.755059,-25.537458,16.859184,-20.848179,2010-07-06 04:00:00,True
21.61470893,129671886.7,1e+21,532510000000.0,6.545409049,479266000000.0,2.85e+20,-1.04e+23,1460.622916,-0.602943443,22.38638541,3.875968992,29.61545761,132.0046145,131.2055185,52.28091278,-0.012684901,2.88e+22,0.996740625,-0.062980015,4.62e+22,-0.167018252,-0.26843975,0.0,73.157349,95.681145,3.41946,16.20145,25.73265064,True,14.758752,-25.429197,16.863047,-20.747967,2010-07-06 04:12:00,True
21.68258155,132025130.3,1.07e+21,540175000000.0,5.432511499,420857000000.0,2.95e+20,-1.06e+23,1482.184016,-0.605616881,23.14479044,2.935779817,29.47287877,129.8225881,129.9144716,51.72017754,-0.009967911,2.76e+22,0.576606852,-0.051254514,4.64e+22,-0.157546732,-0.264539715,0.0,73.159813,95.57151,3.420715,16.20145,25.63566353,True,14.760053,-25.319445,16.863674,-20.646784,2010-07-06 04:24:00,True
23.95279808,132494852.3,1.12e+21,593988000000.0,6.195556504,549652000000.0,2.92e+20,-1.03e+23,1566.15702,-0.587759397,23.93087862,3.333333333,30.00059726,136.4971596,136.7419767,54.16440281,-0.011473253,2.81e+22,0.385750549,-0.058901536,4.71e+22,-0.15949505,-0.267877492,0.0,73.162308,95.461906,3.421941,16.20145,25.53880462,True,14.764427,-25.209389,16.868227,-20.544897,2010-07-06 04:36:00,True
20.65152687,125710500.4,1.04e+21,527918000000.0,4.93047638,309067000000.0,2.78e+20,-1.02e+23,1525.716634,-0.609356185,23.76651311,4.6692607,29.42030773,133.1585175,133.2662113,52.60064565,-0.009592366,2.52e+22,0.240956006,-0.04874108,4.35e+22,-0.151181288,-0.260833059,0.0,73.164764,95.352318,3.423139,16.20145,25.44212205,True,14.769441,-25.1001,16.873426,-20.443655,2010-07-06 04:48:00,True
20.23391712,115861220.0,9.25e+20,456845000000.0,4.19334219,240814000000.0,2.45e+20,-9.25e+22,1612.964132,-0.601009922,23.27995236,4.398148148,29.91715296,133.9799321,135.7579011,52.61668769,-0.009706811,2.37e+22,0.430917785,-0.045212464,4.04e+22,-0.15402782,-0.262464878,0.0,73.167252,95.242752,3.424306,16.20145,25.34556296,True,14.774902,-24.982788,16.879072,-20.336401,2010-07-06 05:00:00,True
22.68278771,116840168.0,9.24e+20,542998000000.0,6.258355341,484734000000.0,2.52e+20,-9.28e+22,1546.375412,-0.597937544,22.95061538,4.222222222,29.60081381,139.3640669,139.9120537,54.86634816,-0.013907456,2.58e+22,0.952669909,-0.067040654,4.03e+22,-0.166573131,-0.259794075,0.0,73.169807,95.133209,3.425442,16.20145,25.24909983,True,14.779069,-24.870188,16.881765,-20.208591,2010-07-06 05:12:00,True
19.09830974,103059603.2,8.12e+20,439420000000.0,3.783432135,320594000000.0,2.17e+20,-8.18e+22,1638.943907,-0.597569369,23.11487625,3.217158177,29.23860242,134.6080558,136.4335603,53.02986271,-0.01014325,1.98e+22,0.718767516,-0.045958702,3.58e+22,-0.14471252,-0.261291453,0.0,73.172379,95.023682,3.426547,16.20145,25.15277111,True,14.782273,-24.755653,16.884342,-20.104107,2010-07-06 05:24:00,True
18.22443293,98744880.28,7.74e+20,429903000000.0,5.258504527,391551000000.0,2.1e+20,-7.88e+22,1604.857916,-0.600629552,22.73427791,4.958677686,29.12916351,136.1820997,137.2965243,52.4498711,-0.014486238,1.86e+22,0.938550104,-0.066540618,3.49e+22,-0.141918896,-0.266510458,0.0,73.17498,94.914177,3.427619,16.20145,25.05657425,True,14.784883,-24.646452,16.88549,-19.972359,2010-07-06 05:36:00,True
15.67204621,91092153.19,6.97e+20,356386000000.0,2.916584102,204616000000.0,1.93e+20,-7.42e+22,1610.435247,-0.613424337,22.28120343,2.147239264,28.19454505,127.7987054,130.6903871,46.35707941,-0.008946577,1.87e+22,0.784162797,-0.039689436,3.14e+22,-0.154643541,-0.25988007,0.0,73.177582,94.80468,3.428659,16.20145,24.96052232,True,14.79037,-24.534807,16.864765,-19.869537,2010-07-06 05:48:00,True
14.49556918,79536233.38,6.27e+20,330737000000.0,3.766188859,335105000000.0,1.7e+20,-6.29e+22,1628.319581,-0.595305075,23.04433638,3.448275862,28.83519189,126.7719982,130.2361557,47.29415618,-0.012986858,1.72e+22,1.301947155,-0.059364023,2.93e+22,-0.162814122,-0.277539822,0.0,73.180092,94.69519,3.429666,16.20145,24.86469569,True,14.793814,-24.422037,16.866762,-19.765614,2010-07-06 06:00:00,False
13.87925728,73459916.15,5.38e+20,321125000000.0,5.073205328,417358000000.0,1.59e+20,-5.94e+22,1471.88892,-0.60881633,21.62732728,1.818181818,28.43869908,124.7566664,127.926313,48.0575998,-0.018448019,1.69e+22,1.895641798,-0.085853013,2.4e+22,-0.173010089,-0.246164854,0.0,73.182716,94.585716,3.430639,16.20145,24.76892884,True,14.796631,-24.299654,16.868912,-19.634552,2010-07-06 06:12:00,False
13.53063065,72658664.98,6.22e+20,319685000000.0,2.938410725,230484000000.0,1.58e+20,-5.64e+22,1714.461942,-0.584438175,23.40803842,3.663003663,28.5394807,127.3362104,129.3204589,48.49273778,-0.010763409,1.7e+22,-0.449556741,-0.051048124,2.59e+22,-0.175990824,-0.268047026,0.0,73.185349,94.47625,3.431579,16.20145,24.6733056,True,14.799902,-24.191154,16.871525,-19.530725,2010-07-06 06:24:00,True
12.8909538,69884838.57,5.75e+20,302547000000.0,3.091095644,199799000000.0,1.51e+20,-5.35e+22,1652.548937,-0.575908065,22.75200773,2.671755725,29.06567756,119.857003,121.611641,47.69728494,-0.011798075,1.59e+22,0.501886138,-0.056134337,2.51e+22,-0.171517138,-0.270266354,0.0,73.187981,94.366783,3.432485,16.20145,24.57782903,True,14.802919,-24.081964,16.874714,-19.401852,2010-07-06 06:36:00,True
11.87194607,64074153.01,4.82e+20,257356000000.0,3.562354232,265064000000.0,1.35e+20,-4.98e+22,1633.539388,-0.585587046,21.73349729,3.603603604,28.49270608,124.4877588,126.3273874,51.64186284,-0.016046641,1.49e+22,1.237782598,-0.070128433,2.26e+22,-0.175279617,-0.265477255,0.0,73.190628,94.257324,3.433357,16.20145,24.48249495,True,14.805589,-23.966206,16.851044,-19.298834,2010-07-06 06:48:00,True
12.97261869,67406017.04,5.25e+20,293993000000.0,2.945808691,171346000000.0,1.44e+20,-5.22e+22,1619.900492,-0.582742112,21.73950261,1.639344262,28.72077714,130.5489746,131.3254618,51.74402392,-0.012072986,1.4e+22,1.28979213,-0.055223727,2.44e+22,-0.156441267,-0.272191684,0.0,73.193214,94.147865,3.434196,16.20145,24.38736211,True,14.809449,-23.862045,16.853443,-19.195124,2010-07-06 07:00:00,True
11.4911677,63872616.84,4.88e+20,261374000000.0,1.936453318,99112396411.0,1.35e+20,-4.66e+22,1575.746721,-0.549180092,21.49224384,1.716738197,30.41642469,133.0959931,133.3387896,55.66683799,-0.008310958,1.45e+22,0.782047997,-0.039139963,2.34e+22,-0.171041197,-0.275531078,0.0,73.195801,94.038399,3.435001,16.20145,24.29237437,True,14.812196,-23.754274,16.855532,-19.091866,2010-07-06 07:12:00,True
11.9612546,66532820.11,5.19e+20,275422000000.0,3.16127877,198000000000.0,1.47e+20,-5.25e+22,1532.902203,-0.593864729,21.49953922,2.352941176,28.4061164,126.7703069,127.5126391,49.54843093,-0.012397172,1.36e+22,1.427531725,-0.059621843,2.4e+22,-0.153665522,-0.271566671,0.0,73.198433,93.928932,3.435772,16.20145,24.19750158,True,14.813697,-23.627632,16.854818,-18.9639,2010-07-06 07:24:00,True
10.7685981,59642930.7,4.4e+20,247979000000.0,3.491445475,267167000000.0,1.31e+20,-4.68e+22,1465.813306,-0.590642444,19.92894657,1.769911504,28.35897049,127.3709272,129.2544316,48.07955777,-0.015448874,1.43e+22,1.787456071,-0.07360439,2.17e+22,-0.181059728,-0.273899029,0.0,73.201057,93.819458,3.43651,16.20145,24.10278478,True,14.817068,-23.516117,16.857553,-18.860846,2010-07-06 07:36:00,True
11.27238494,66515834.58,5.27e+20,260913000000.0,2.900479589,186757000000.0,1.39e+20,-5e+22,1687.936675,-0.565476002,22.34926562,2.553191489,29.9761388,132.7797309,132.7435508,54.00188377,-0.012342466,1.54e+22,1.027525373,-0.055709383,2.56e+22,-0.174682926,-0.29032503,0.0,73.203674,93.709976,3.437216,16.20145,24.00822364,True,14.790549,-23.409321,16.859327,-18.758446,2010-07-06 07:48:00,True
9.844326067,61591358.14,4.79e+20,227234000000.0,2.89997813,228681000000.0,1.26e+20,-4.71e+22,1742.58118,-0.57560121,21.69753818,1.93236715,29.49415115,136.467492,135.4527987,55.72987786,-0.014009556,1.35e+22,2.031072371,-0.059766611,2.35e+22,-0.164663703,-0.287369242,0.0,73.206238,93.600487,3.437889,16.20145,23.91385996,True,14.763828,-23.301903,16.858448,-18.630798,2010-07-06 08:00:00,True
8.711475195,55976301.21,4.1e+20,197916000000.0,2.293133106,183169000000.0,1.17e+20,-4.28e+22,1560.181916,-0.575973221,20.93601359,0.505050505,28.88337908,124.6344802,125.2525752,50.07383747,-0.01158148,1.2e+22,1.70080714,-0.051988373,2.23e+22,-0.161932761,-0.300535825,0.0,73.208771,93.490974,3.43853,16.20145,23.81966234,True,14.76575,-23.186975,16.861374,-18.527309,2010-07-06 08:12:00,True
10.51348232,63969023.67,5.23e+20,241211000000.0,1.99515167,176632000000.0,1.38e+20,-4.75e+22,1600.753927,-0.55885447,22.54985637,0.406504065,29.50759006,119.9803864,119.0618945,51.60791046,-0.008110373,1.42e+22,1.320089767,-0.040015718,2.51e+22,-0.166962642,-0.295568782,0.0,73.211357,93.381454,3.439141,16.20145,23.72557564,True,14.767867,-23.083048,16.864485,-18.423967,2010-07-06 08:24:00,True
9.670955378,57197193.43,4.61e+20,234536000000.0,2.602942536,246715000000.0,1.25e+20,-4.24e+22,1549.186366,-0.558699803,21.90391306,2.232142857,29.5559351,124.8117077,122.3370018,54.56852621,-0.011620279,1.38e+22,2.024978292,-0.058392541,2.27e+22,-0.181701703,-0.298920262,0.0,73.213913,93.271912,3.439722,16.20145,23.63165881,True,14.770573,-22.978811,16.867386,-18.323215,2010-07-06 08:36:00,True
8.644381952,54907307.76,4.43e+20,194930000000.0,2.190214004,136252000000.0,1.16e+20,-4.13e+22,1668.770028,-0.566030727,22.20413266,1.0,28.89341417,124.5679065,123.035204,51.95857699,-0.01095107,1.35e+22,0.839090863,-0.050943188,2.22e+22,-0.184717828,-0.304302703,0.0,73.216454,93.162354,3.440273,16.20145,23.5379063,True,14.772654,-22.877235,16.87038,-18.197386,2010-07-06 08:48:00,True
9.476735607,53579514.55,4.56e+20,218738000000.0,1.765165446,98544081329.0,1.12e+20,-3.97e+22,1769.550479,-0.557320152,22.0045921,0.515463918,30.14952104,138.5628498,135.2031221,60.03729878,-0.009145935,1.2e+22,0.933917187,-0.042908362,2.21e+22,-0.168922328,-0.310204216,0.0,73.218971,93.052773,3.440795,16.20145,23.44432126,True,14.748058,-22.774008,16.875826,-18.094654,2010-07-06 09:00:00,True
8.611496092,49922526.05,3.88e+20,198332000000.0,2.038889259,135093000000.0,1.06e+20,-3.59e+22,1588.757865,-0.541123469,20.9084234,0.543478261,29.99530682,135.5239482,134.8286709,55.31795165,-0.01108092,1.18e+22,1.349889641,-0.053001681,2.04e+22,-0.177230948,-0.307646749,0.0,73.221367,92.943169,3.44129,16.20145,23.3509852,True,14.750142,-22.668709,16.876677,-17.990049,2010-07-06 09:12:00,True
9.805338,51241677.36,4.74e+20,243553000000.0,2.328241425,176435000000.0,1.12e+20,-3.68e+22,1749.075154,-0.541049652,24.21743571,3.431372549,30.52247253,133.8509003,130.4132112,57.17210943,-0.011412948,1.23e+22,1.590165605,-0.058968223,2.06e+22,-0.180564689,-0.302685648,0.0,73.223839,92.833542,3.441759,16.20145,23.25773595,True,14.752353,-22.564632,16.879089,-17.88942,2010-07-06 09:24:00,True
8.887348395,48385834.03,3.77e+20,217669000000.0,1.112048476,69032582781.0,1.08e+20,-3.54e+22,1399.822909,-0.550787065,21.81154649,0.985221675,30.36192834,128.2099407,126.6058703,53.97326931,-0.005478071,9.74e+21,0.625245717,-0.029640349,1.97e+22,-0.151619819,-0.306124578,0.0,73.226288,92.723885,3.442202,16.20145,23.16465211,True,14.754725,-22.463167,16.881657,-17.763613,2010-07-06 09:36:00,True
10.43919211,55024154.12,4.7e+20,257722000000.0,2.719635117,129301000000.0,1.23e+20,-3.82e+22,1461.843179,-0.523162411,22.39302066,0.826446281,31.94028234,129.5350176,125.6643644,56.06902752,-0.011238162,1.07e+22,0.982391543,-0.064899455,2.26e+22,-0.146480696,-0.309515558,0.0,73.228706,92.614204,3.442622,16.20145,23.07174578,True,14.756972,-22.356552,16.884106,-17.66136,2010-07-06 09:48:00,True
9.434542851,52307766.01,3.92e+20,231338000000.0,2.897337736,276092000000.0,1.14e+20,-3.69e+22,1398.549362,-0.531475236,21.28646547,0.473933649,30.75736503,132.9275483,132.0170464,53.05180841,-0.013731458,1.14e+22,2.405879456,-0.072335746,2.07e+22,-0.163450787,-0.297621652,0.0,73.231079,92.504478,3.443018,16.20145,22.9790138,True,14.758764,-22.253088,16.886158,-17.561291,2010-07-06 10:00:00,True
10.67226183,54645619.06,4.67e+20,264652000000.0,3.1307753,320796000000.0,1.17e+20,-3.85e+22,1636.855574,-0.529833435,22.47110902,1.860465116,30.86451037,139.6295955,136.5001331,58.15766711,-0.014561746,1.38e+22,2.743466575,-0.0749001,2.1e+22,-0.189725554,-0.288859083,0.0,73.233383,92.39473,3.443393,16.20145,22.88649539,True,14.760763,-22.146118,16.889046,-17.455896,2010-07-06 10:12:00,True
10.27751081,60285186.32,4.98e+20,259291000000.0,2.0503904,150254000000.0,1.35e+20,-4.35e+22,1430.046035,-0.542845054,22.42000879,3.435114504,30.98043512,129.7512495,126.098181,56.73953004,-0.007825918,1.62e+22,0.959453347,-0.044089344,2.3e+22,-0.201999726,-0.286732411,0.0,73.235641,92.284943,3.443749,16.20145,22.79415855,True,14.763603,-22.016409,16.892773,-17.356295,2010-07-06 10:24:00,True
8.360471853,50537796.97,4.26e+20,207876000000.0,2.070053417,217075000000.0,1.12e+20,-3.72e+22,1528.841553,-0.554828383,22.96518409,3.80952381,29.99908433,128.8932388,127.7101151,55.3864172,-0.009857397,1.52e+22,1.900688753,-0.05268813,1.78e+22,-0.226743688,-0.265834453,0.0,73.23793,92.175133,3.444086,16.20145,22.70195538,True,14.7667,-21.909044,16.896065,-17.23093,2010-07-06 10:36:00,True
8.344710459,50635241.25,4.55e+20,210823000000.0,2.201116322,236529000000.0,1.08e+20,-3.52e+22,1757.471582,-0.523770619,22.92062218,3.076923077,30.12220745,132.0928773,129.1357005,58.57028892,-0.011287776,1.47e+22,2.230372828,-0.057055894,1.89e+22,-0.218759198,-0.281245206,0.0,73.240173,92.065277,3.444405,16.20145,22.60993199,True,14.769275,-21.806074,16.898149,-17.125816,2010-07-06 10:48:00,True
10.13619114,59630409.39,5.79e+20,261149000000.0,0.647117268,78190864289.0,1.32e+20,-4.09e+22,1678.056711,-0.516803246,24.03087622,4.230769231,31.10632271,125.2971513,121.6974214,58.6080775,-0.002488913,1.82e+22,0.552989344,-0.014309219,2.16e+22,-0.229511135,-0.272711266,0.0,73.242393,91.955391,3.44471,16.20145,22.5180827,True,14.769927,-21.700031,16.898975,-17.024075,2010-07-06 11:00:00,True
8.561295788,56119335.68,5.22e+20,232763000000.0,0.45177919,45299326711.0,1.25e+20,-3.88e+22,1610.959448,-0.520377065,23.68854377,3.68852459,30.10278361,121.5491976,120.4238969,56.24273366,-0.001851554,1.8e+22,0.341383859,-0.010589913,1.94e+22,-0.241750788,-0.259863074,0.0,73.24456,91.845459,3.445,16.20145,22.42642173,True,14.771958,-21.565905,16.900524,-16.923794,2010-07-06 11:12:00,True
8.994885905,52440634.42,5.03e+20,244892000000.0,0.531493952,80560955896.0,1.19e+20,-3.58e+22,1564.347533,-0.513493615,24.03282491,4.132231405,30.33566298,116.1621623,115.3313489,51.00395603,-0.002196256,1.68e+22,0.612149497,-0.013393059,1.83e+22,-0.241145856,-0.262460639,0.0,73.24659,91.735489,3.445278,16.20145,22.33502453,True,14.774117,-21.463123,16.902201,-16.796429,2010-07-06 11:24:00,True
9.114584861,53181313.2,4.76e+20,241008000000.0,1.186369698,48360936586.0,1.22e+20,-3.82e+22,1492.156895,-0.540748746,22.94009191,3.75,29.51740265,115.8643712,112.9762595,54.2089645,-0.004943207,1.65e+22,0.126565481,-0.028957373,1.84e+22,-0.232942529,-0.260133521,0.0,73.248672,91.625473,3.445545,16.20145,22.24373234,True,14.776218,-21.356382,16.904499,-16.693892,2010-07-06 11:36:00,True
10.67813762,54137869.19,5.2e+20,286184000000.0,0.236981342,61517206429.0,1.26e+20,-3.81e+22,1549.077091,-0.530444317,24.26461066,1.976284585,29.46121558,116.1890581,113.3128347,54.99099363,0.000936685,1.59e+22,-0.380037783,0.005720388,2.04e+22,-0.220784127,-0.283981503,0.0,73.250717,91.515419,3.445804,16.20145,22.15262489,True,14.779655,-21.222637,16.90741,-16.565971,2010-07-06 11:48:00,True
8.766990901,46951104.82,3.84e+20,237664000000.0,0.219611544,111304000000.0,1.1e+20,-3.36e+22,1280.093672,-0.538427266,22.18128197,0.884955752,31.05115464,115.7252162,114.7642596,51.31977697,-0.000971732,1.35e+22,0.905680075,-0.006080823,1.71e+22,-0.216346808,-0.274944762,0.0,73.252724,91.405327,3.446055,16.20145,22.06170531,True,14.781083,-21.117701,16.908371,-16.465141,2010-07-06 12:00:00,True
9.97575142,54139144.37,4.65e+20,267819000000.0,0.189077396,47860257838.0,1.27e+20,-3.68e+22,1326.700131,-0.511768751,23.08713599,0.378787879,30.85853696,112.4466408,110.1259251,52.30640609,0.000716202,1.65e+22,0.32203105,0.004620329,2.01e+22,-0.22908861,-0.278906542,0.0,73.254692,91.295189,3.446301,16.20145,21.9709686,True,14.783155,-21.01091,16.90992,-16.359898,2010-07-06 12:12:00,True
9.36116829,51177717.81,4.78e+20,242381000000.0,0.393808592,74208416248.0,1.16e+20,-3.72e+22,1629.071486,-0.547778438,23.48688516,2.262443439,28.76262832,121.6377429,119.118121,56.17237626,0.001781939,1.53e+22,-0.404929464,0.009943184,1.85e+22,-0.224857753,-0.272663681,0.0,73.256554,91.185005,3.446544,16.20145,21.88047,True,14.785268,-20.881941,16.885088,-16.233095,2010-07-06 12:24:00,True
10.51066563,60434917.53,5.27e+20,273428000000.0,1.031077426,89182878171.0,1.37e+20,-4.3e+22,1509.593912,-0.535450839,22.58723814,0.760456274,29.75665323,117.5194426,115.0118311,54.8599723,-0.003920446,1.75e+22,0.623620017,-0.022222731,2.14e+22,-0.217587611,-0.266166243,0.0,73.258385,91.074783,3.446784,16.20145,21.79015772,True,14.786801,-20.775866,16.88608,-16.128578,2010-07-06 12:36:00,True
9.725417128,59094034.18,4.91e+20,256158000000.0,0.796600663,118485000000.0,1.29e+20,-4.25e+22,1561.285682,-0.542124099,22.39336855,2.53164557,29.49427536,124.0582516,124.6892097,57.82649862,-0.003361184,1.77e+22,0.919424297,-0.017482667,2e+22,-0.225712835,-0.254271366,0.0,73.260216,90.964516,3.447024,16.20145,21.70000201,True,14.788677,-20.646248,16.88814,-16.003639,2010-07-06 12:48:00,True
10.48338383,61805895.08,5.09e+20,275007000000.0,0.929459644,141296000000.0,1.37e+20,-4.51e+22,1480.445055,-0.549585692,21.9995705,3.474903475,29.72928522,128.5526645,127.2448185,56.16312018,-0.003588647,1.89e+22,1.003321556,-0.019409531,2e+22,-0.230262057,-0.243820022,0.0,73.262001,90.854202,3.447266,16.20145,21.6100396,True,14.791183,-20.537567,16.890764,-15.899912,2010-07-06 13:00:00,True
